Date,FlightNumber,OriginCode,DestinationCode,Distance,DepartureTime,Price
2026-02-15,AA 3769,TPA,NRT,11620.41,08:32:39,2083
2026-02-15,F9 6201,DFW,SAN,1880.16,09:22:48,353
2026-02-15,F9 4267,PEK,LIS,9658.15,17:06:09,1372
2026-02-15,UA 6749,KMG,LAX,12151.95,21:34:53,1632
2026-02-15,SY 4045,DEL,MAN,6816.44,05:10:30,1180
2026-02-15,AS 2639,PVG,IAD,11969.81,19:58:29,1284
2026-02-15,UA 6622,DFW,KUL,15588.01,14:02:23,1685
2026-02-15,AS 9386,SEA,LIS,8371.98,19:26:24,964
2026-02-15,SY 8753,TPE,SEA,9756.77,19:20:33,1175
2026-02-15,SY 5247,JNB,TPE,11480.18,21:39:48,1347
2026-02-15,F9 6694,SHA,PEK,1075.83,07:21:39,186
2026-02-15,G4 4026,AUH,JNB,6298.56,18:12:57,1628
2026-02-15,NK 9191,CLT,IAH,1466.21,00:13:20,341
2026-02-15,F9 6580,RUH,DEL,3036.74,00:35:59,720
2026-02-15,DL 4905,ZRH,PER,13806.32,23:06:03,2154
2026-02-15,AS 9132,PER,SAW,12008.78,20:24:22,1399
2026-02-15,DL 1516,CMB,JED,4653.75,10:44:38,631
2026-02-15,SY 5112,SIN,IAH,15971.69,04:47:41,1783
2026-02-15,SY 8501,CGK,CTU,4058.74,11:04:41,582
2026-02-15,SY 9835,DFW,SIN,15613.19,11:16:06,1614
2026-02-15,SY 8869,ORY,BOM,7006.06,09:24:33,853
2026-02-15,G4 8983,YYZ,AYT,8641.38,12:31:44,1147
2026-02-15,G4 6560,MXP,DUB,1381.73,05:32:24,199
2026-02-15,WN 8229,HKG,DMK,1686.77,18:49:56,457
2026-02-15,AS 0555,ORD,CMB,14410.11,21:27:51,2045
2026-02-15,DL 9595,KUL,HAK,2134.34,15:19:59,529
2026-02-15,F9 7208,JNB,PMI,7768.91,22:55:38,998
2026-02-15,DL 8385,RUH,MAN,5123.01,12:13:28,712
2026-02-15,G4 4379,BOM,MEL,9806.58,00:53:31,1777
2026-02-15,G4 9944,DTW,KMG,12516.04,21:20:27,1823
2026-02-15,DL 1994,TAO,BOG,15214.82,20:30:22,2051
2026-02-15,UA 7731,KMG,PER,6484.48,20:19:38,873
2026-02-15,B6 9957,CGK,ORD,15777.35,00:24:54,2151
2026-02-15,NK 4847,FCO,ATH,1086.28,12:42:33,319
2026-02-15,WN 5188,DEN,PVG,10780.05,01:23:57,1318
2026-02-15,F9 6237,OSL,BNE,15381.40,12:05:54,1600
2026-02-15,NK 3632,FCO,ZRH,694.02,00:23:48,358
2026-02-15,F9 6595,IST,SAN,11076.80,06:33:42,1908
2026-02-15,NK 0245,LHR,FRA,653.50,09:34:19,266
2026-02-15,AS 9126,NRT,SAN,8923.50,22:30:39,1136
2026-02-15,F9 6114,DFW,IAD,1882.71,12:27:58,245
2026-02-15,DL 8216,DCA,ORD,982.47,20:09:50,183
2026-02-15,B6 0717,IAD,BOS,662.80,21:44:47,816
2026-02-15,WN 2708,EWR,DXB,11021.29,18:35:28,1255
2026-02-15,NK 8088,DMK,CAN,1700.85,21:42:34,450
2026-02-15,UA 4379,DOH,HEL,4396.89,08:20:50,806
2026-02-15,NK 3628,NRT,BCN,10450.28,20:38:03,1226
2026-02-15,SY 7352,DCA,IST,8367.82,22:28:09,908
2026-02-15,F9 7452,LHR,EWR,5562.76,19:44:06,1105
2026-02-15,UA 6670,IAH,MEL,14485.34,08:17,1601
2026-02-15,G4 9773,HEL,XIY,6406.48,07:59:24,883
2026-02-15,DL 8571,HEL,DFW,8387.55,13:50:22,1016
2026-02-15,AA 0178,TPA,DEN,2422.29,12:09:13,401
2026-02-15,F9 6124,AGP,KIX,11077.07,19:01:33,1172
2026-02-15,AA 2359,PER,CJU,7360.91,04:11:31,885
2026-02-15,DL 5180,DMK,ZRH,9025.00,00:21:16,1040
2026-02-15,AS 2951,DEL,DMK,2920.44,15:22:35,518
2026-02-15,AA 0293,ICN,AUH,6836.60,14:48:35,888
2026-02-15,AA 5860,SAN,BOS,4155.51,17:46:20,652
2026-02-15,NK 9285,XIY,FRA,7798.33,08:26:20,1350
2026-02-15,UA 4129,RUH,HGH,7162.78,05:55:02,868
2026-02-15,AS 8374,IAH,MEL,14485.34,02:05:02,2445
2026-02-15,NK 3614,YYZ,MAD,6057.72,02:07:26,726
2026-02-15,UA 4483,OSL,LIS,2769.42,02:10:20,446
2026-02-15,SY 5049,BWI,CKG,12346.68,09:42:23,1441
2026-02-15,F9 6133,MEX,SHA,12923.26,17:50:09,1382
2026-02-15,F9 5045,JED,HND,9526.72,10:40:32,1167
2026-02-15,AA 4647,DUB,DOH,5670.44,15:08:20,1436
2026-02-15,DL 8477,LHR,ATH,2426.27,18:49:06,344
2026-02-15,G4 6007,DCA,TPE,12656.48,03:57:31,1501
2026-02-15,NK 9395,HND,ARN,8168.00,19:30:33,934
2026-02-15,UA 7544,MIA,KUL,16834.14,10:13:24,2320
2026-02-15,UA 6579,ORY,DXB,5246.32,01:34:59,751
2026-02-15,DL 0634,SHA,BOG,15698.39,15:01:49,1656
2026-02-15,WN 7057,SYD,FRA,16496.93,04:24:09,2215
2026-02-15,NK 0457,HND,SZX,2889.51,20:03:09,604
2026-02-15,SY 5030,PER,EWR,18685.74,06:20:33,2066
2026-02-15,F9 7594,SYD,IAH,13836.47,08:45:08,1506
2026-02-15,SY 6120,DOH,IAD,11126.71,16:55:13,1230
2026-02-15,UA 6691,ATL,CKG,12874.25,00:12:45,1368
2026-02-15,B6 8895,HAK,FCO,9195.86,12:01:16,1285
2026-02-15,B6 8412,YVR,AGP,8721.04,06:22:53,1093
2026-02-15,F9 7359,DOH,JED,1330.64,22:28:16,451
2026-02-15,AA 3225,DOH,PHX,13260.72,21:39:56,6259
2026-02-15,NK 2996,OSL,HKG,8546.18,12:04,1041
2026-02-15,AA 5889,BLR,KIX,6219.85,12:55:59,857
2026-02-15,UA 7419,MEX,PVG,12896.89,08:31:01,1346
2026-02-15,NK 9387,AYT,TPE,8404.21,05:44:27,1369
2026-02-15,WN 3808,CDG,FLL,7339.75,15:00:29,786
2026-02-15,AS 8471,LHR,AMS,370.30,03:03:36,491
2026-02-15,B6 9757,TAO,CDG,8703.67,21:01:04,1228
2026-02-15,F9 9669,BWI,RUH,10773.99,10:25:32,1235
2026-02-15,SY 9629,BNE,DMK,7288.35,09:41:40,968
2026-02-15,AA 2129,JFK,SEA,3886.59,13:05:17,1548
2026-02-15,F9 8333,AUH,CTU,4921.46,01:15:25,870
2026-02-15,NK 1532,NKG,RUH,6975.48,12:12:37,815
2026-02-15,WN 0655,BLR,DUB,8435.62,02:41:55,1271
2026-02-16,F9 1836,SAN,HND,8983.32,20:55:36,1027
2026-02-16,G4 8009,PER,DCA,18609.93,19:41:16,2586
2026-02-16,DL 4854,SHA,CPH,8247.59,21:19:17,981
2026-02-16,AA 9591,SFO,LIS,9121.59,23:36:57,1136
2026-02-16,F9 1958,BCN,DXB,5175.79,21:27:33,672
2026-02-16,UA 2317,YVR,DEN,1789.57,01:25:59,442
2026-02-16,B6 4318,MNL,FRA,10297.56,07:23:20,1749
2026-02-16,B6 5765,VIE,DEN,8651.62,06:46:06,1030
2026-02-16,SY 7032,IAD,ICN,11173.56,04:16:22,1902
2026-02-16,B6 3461,GRU,ARN,10920.80,10:20:29,1334
2026-02-16,AS 6164,LIS,MIA,6676.86,13:25:12,883
2026-02-16,B6 2014,LAS,MNL,11868.66,12:37:12,1631
2026-02-16,NK 1527,NKG,MCO,12992.13,12:02:43,1478
2026-02-16,AA 1982,HAK,FLL,14772.61,01:03:43,1675
2026-02-16,F9 8106,MAD,AGP,432.78,10:02:16,93
2026-02-16,SY 1836,HNL,BLR,12832.47,02:00:36,1342
2026-02-16,WN 3277,ZRH,LAS,9171.64,16:05:50,997
2026-02-16,WN 8724,HAK,ORY,9601.75,03:07:24,1315
2026-02-16,DL 1338,DFW,HND,10377.61,12:16:13,1241
2026-02-16,DL 0369,KMG,BCN,9030.12,18:14:28,1702
2026-02-16,UA 3634,ATL,DUB,6322.56,20:59:49,689
2026-02-16,F9 7383,MNL,SIN,2374.79,20:11:58,333
2026-02-16,NK 0667,BOM,ZRH,6539.40,19:23:01,1028
2026-02-16,B6 2143,SAN,DMK,13455.72,21:04:44,1583
2026-02-16,DL 3627,DCA,YVR,3798.45,13:13:57,581
2026-02-16,WN 4110,DMK,ORY,9440.28,04:08:57,1447
2026-02-16,WN 6538,BOG,RUH,12830.24,03:37:51,1435
2026-02-16,AS 8213,NRT,LHR,9590.81,01:16:02,1084
2026-02-16,WN 8835,PER,BLR,6464.24,05:02:13,1266
2026-02-16,AA 9259,ATH,HND,9511.38,23:13:08,1071
2026-02-16,AA 9254,MUC,ATL,7700.91,22:55:45,1808
2026-02-16,F9 3918,IST,PEK,7060.16,05:38:09,1092
2026-02-16,DL 4875,PVG,SIN,3806.12,07:39:43,627
2026-02-16,UA 4871,ATH,BNE,15175.92,11:19:01,1637
2026-02-16,NK 2719,BOS,BWI,593.85,10:07:04,289
2026-02-16,UA 4513,NKG,IAH,12260.05,07:20:25,1750
2026-02-16,B6 5863,XIY,ATH,7339.69,06:49:52,913
2026-02-16,SY 5194,HGH,HND,1896.91,19:02:33,433
2026-02-16,F9 7392,YYZ,SFO,3627.97,14:20:27,426
2026-02-16,SY 9315,PMI,BWI,6582.11,22:57:10,899
2026-02-16,AA 2971,DUB,AGP,1867.16,18:23:18,328
2026-02-16,SY 2903,BWI,RUH,10773.99,12:36:28,1312
2026-02-16,NK 8133,CPH,BWI,6474.70,06:21:26,1042
2026-02-16,AA 7188,MIA,MAD,7105.73,19:19:27,790
2026-02-16,DL 3775,LGW,LIS,1543.50,18:27:55,367
2026-02-16,G4 0613,CAN,IAH,13337.79,23:37:52,1561
2026-02-16,AS 1807,ORY,ZRH,480.05,02:13:44,250
2026-02-16,B6 6849,YYZ,KMG,12375.49,00:29:17,1317
2026-02-16,B6 6606,BLR,MAD,8327.90,12:16:10,889
2026-02-16,WN 7643,DTW,TPE,12118.07,13:25:37,1391
2026-02-16,SY 8697,IAD,CDG,6196.98,22:47:43,811
2026-02-16,F9 6194,NBO,MEX,14822.34,15:31:35,1630
2026-02-16,WN 5469,NKG,KUL,3690.43,20:53:59,802
2026-02-16,G4 8690,MSP,TPA,2105.06,13:07:18,458
2026-02-16,F9 8136,CMB,ZRH,8021.08,07:11:30,3656
2026-02-16,F9 8137,PMI,FRA,1252.32,07:29:53,306
2026-02-16,UA 2356,PEK,BCN,8813.59,13:42:20,984
2026-02-16,UA 5869,JFK,SAW,8089.30,22:06:12,2452
2026-02-16,NK 9454,JED,TPE,8248.53,14:54:24,1536
2026-02-16,UA 2113,NRT,JNB,13582.28,04:40:10,2005
2026-02-16,F9 0423,MAD,OSL,2412.50,15:50:30,413
2026-02-16,AA 2880,JED,PHX,13166.40,06:44:25,1868
2026-02-16,F9 2606,KMG,DCA,12915.87,02:01:55,1450
2026-02-16,UA 5622,JED,CMB,4653.75,10:31:29,628
2026-02-16,AA 0338,DTW,MAD,6401.93,01:31:12,887
2026-02-16,AS 8666,EWR,CMB,14067.64,20:26:44,1553
2026-02-16,AS 6363,IAD,YVR,3762.10,23:01:44,586
2026-02-16,AA 0453,MSP,NKG,10897.69,13:50:15,1714
2026-02-16,NK 0752,BOS,SZX,12769.93,13:31:11,2184
2026-02-16,AA 1304,KIX,MSP,9933.85,20:48:32,1097
2026-02-16,SY 0427,VIE,ORY,1048.98,17:07:34,154
2026-02-16,UA 5856,DXB,DTW,11399.59,11:31:58,1926
2026-02-16,F9 2975,FCO,LAS,9837.33,16:46:31,1833
2026-02-16,F9 2976,HGH,SAN,10754.29,08:19:23,1446
2026-02-16,SY 1531,BLR,PER,6464.24,01:33:25,930
2026-02-16,UA 0044,LAX,ATL,3125.74,23:22:37,501
2026-02-16,UA 0286,AMS,IAD,6206.69,08:46:09,860
2026-02-16,DL 3831,ORY,DXB,5246.32,20:47:03,718
2026-02-16,UA 5850,SHA,NKG,242.32,19:15:54,193
2026-02-16,SY 9482,RUH,AYT,2010.31,22:46:59,404
2026-02-16,B6 8727,KMG,JFK,12708.09,14:39:51,1778
2026-02-16,AS 6472,ZRH,HEL,1778.19,17:26:05,273
2026-02-16,F9 9120,NKG,BOG,15734.91,14:45:06,2538
2026-02-16,B6 3399,DFW,CDG,7943.99,18:18:30,876
2026-02-16,B6 7632,LHR,NKG,9034.27,18:39:49,976
2026-02-16,AA 2503,TPA,CGK,17399.34,03:34:32,1834
2026-02-16,NK 9317,WUH,IAD,12167.24,05:41:09,1816
2026-02-16,SY 2737,CJU,DXB,6821.65,04:59:15,950
2026-02-16,AS 9862,CJU,SEA,8706.33,17:59:36,940
2026-02-16,AS 8407,SFO,IAH,2627.70,04:39:30,481
2026-02-16,AA 8084,DUB,LIS,1643.10,19:14:57,316
2026-02-16,G4 3938,CJU,MXP,9221.52,18:23:39,980
2026-02-16,B6 5661,LAX,LGW,8797.64,06:21:39,1161
2026-02-16,B6 8810,ICN,HEL,7032.45,06:41:27,758
2026-02-16,B6 2158,DMK,LAS,13306.22,09:55,1519
2026-02-16,F9 8160,TPE,DEN,11369.69,08:55:56,1612
2026-02-16,NK 1824,JED,KUL,7065.69,11:34:20,1115
2026-02-16,NK 1945,ATL,BOM,13676.60,16:07:51,1452
2026-02-16,AS 6102,PMI,TPE,10410.92,23:59:56,1204
2026-02-16,AS 7797,FCO,BNE,16133.96,18:25:30,2208
2026-02-16,NK 7008,AUH,ORD,11688.41,04:07:40,2101
2026-02-16,SY 2702,BOM,SHA,5019.63,00:10:24,1011
2026-02-16,SY 2601,GRU,MAD,8379.56,20:08:28,1216
2026-02-16,UA 3696,ATH,FLL,9384.40,21:12:22,1068
2026-02-16,DL 2760,DEL,HGH,4177.00,10:39:10,683
2026-02-16,AS 8759,BOG,SHA,15698.39,01:23:28,3048
2026-02-16,UA 7811,VIE,PEK,7453.06,03:27:38,930
2026-02-16,B6 9918,IAH,ATH,10178.30,20:26:07,1150
2026-02-16,G4 3918,PVG,SHA,45.31,03:20:17,104
2026-02-16,SY 9104,DEN,MEX,2332.91,10:38:21,477
2026-02-16,B6 7732,MNL,NBO,9408.70,08:01:28,1026
2026-02-16,B6 7853,BLR,BOM,834.35,18:08:32,294
2026-02-16,WN 6119,ARN,VIE,1286.34,10:11:46,208
2026-02-16,F9 1780,CMB,IAH,15850.46,10:37:37,2288
2026-02-16,G4 9587,DTW,CMB,14265.18,04:01:03,1935
2026-02-16,NK 5058,CTU,LAS,11553.77,19:40:11,1909
2026-02-16,AA 1797,PVG,JFK,11873.35,16:37:32,1668
2026-02-16,SY 3986,NBO,BOM,4532.82,14:55:10,946
2026-02-16,DL 1061,ATH,AYT,616.23,04:56:44,307
2026-02-16,DL 3364,TPA,PER,18181.67,06:17:45,3036
2026-02-16,DL 2154,SVO,IST,1750.69,20:36:17,306
2026-02-16,DL 4333,LAX,ARN,8863.04,01:57:55,1012
2026-02-16,AS 8749,ZRH,YVR,8307.39,10:10:15,1069
2026-02-16,DL 0098,AGP,HND,11176.98,04:11:52,1232
2026-02-16,DL 3245,SZX,BNE,6983.25,02:13:29,766
2026-02-16,NK 0959,AUH,SHA,6504.99,09:52:03,749
2026-02-16,B6 3629,BNE,BOM,10060.75,11:22:41,1167
2026-02-16,F9 9034,HKG,SFO,11127.55,04:32:24,1201
2026-02-16,B6 5921,BOM,SEA,12462.25,02:20:26,1818
2026-02-16,AS 4381,SVO,LHR,2508.06,03:13:37,485
2026-02-16,G4 9059,MSP,HND,9603.49,17:15:02,1193
2026-02-16,F9 2762,GRU,LIS,7934.80,13:24:02,1021
2026-02-16,AA 6239,DUB,MXP,1381.73,03:46:22,377
2026-02-16,AA 3085,PVG,FLL,13238.52,02:02:16,1742
2026-02-16,SY 0125,MUC,LAS,9257.55,10:06:21,1052
2026-02-16,NK 6373,CJU,SIN,4275.66,02:35:36,651
2026-02-16,DL 6621,IAD,KUL,15377.62,00:52:20,1705
2026-02-16,NK 7582,LAS,IAD,3316.30,00:09:30,690
2026-02-16,DL 1176,LAS,CKG,11494.42,23:12:59,1271
2026-02-16,AS 8737,SHA,DMK,2857.57,01:51:33,470
2026-02-16,NK 5282,DTW,HAK,12960.39,13:48,1498
2026-02-16,UA 0648,MCO,VIE,8239.61,15:37:04,916
2026-02-16,DL 3358,PER,HNL,10894.13,00:23:46,1830
2026-02-16,B6 4608,MSP,HNL,6383.66,03:15:48,864
2026-02-16,G4 2659,DOH,BOS,10469.56,21:11:45,1408
2026-02-16,G4 3747,AGP,LHR,1675.91,22:23:12,248
2026-02-16,B6 3638,GRU,PMI,8666.82,10:43:27,1197
2026-02-16,SY 9165,CKG,NBO,8135.62,12:53:12,1594
2026-02-16,WN 3782,XIY,BCN,8753.62,04:19:55,991
2026-02-16,B6 2665,MAD,ORY,1027.62,04:15:43,261
2026-02-16,NK 9998,NKG,DOH,6509.00,14:32:56,1078
2026-02-16,NK 7456,CAN,IAD,12992.73,05:53:23,1508
2026-02-16,NK 6242,BWI,BOS,593.85,03:04:39,206
2026-02-16,AS 6669,DOH,MNL,7282.45,16:48:42,925
2026-02-16,DL 5564,CGK,SFO,13960.82,06:20:51,2917
2026-02-16,AS 8605,SEA,MUC,8477.44,11:02:39,1377
2026-02-16,G4 3737,OSL,AGP,2840.89,16:27:21,357
2026-02-16,UA 3825,DEL,AMS,6363.75,23:57:18,887
2026-02-16,UA 1403,ICN,CDG,8927.29,09:18:49,1058
2026-02-16,B6 1306,DEL,MAD,7254.84,15:54:29,829
2026-02-16,SY 9277,DTW,MAN,5846.79,08:10:05,773
2026-02-16,WN 1392,KIX,SYD,7782.76,20:09:01,1342
2026-02-16,G4 0104,SVO,SHA,6817.98,05:40:56,881
2026-02-16,WN 4427,BLR,CAN,3912.58,14:33:26,598
2026-02-16,NK 6476,LAX,MEX,2500.04,07:15:08,451
2026-02-16,G4 9033,SYD,IAH,13836.47,17:18:13,1497
2026-02-16,G4 9275,IAH,CDG,8070.59,09:45:52,900
2026-02-16,SY 2624,DEN,HGH,10937.59,08:08:05,1258
2026-02-16,NK 9743,HND,ATH,9511.38,07:20:39,1004
2026-02-16,AA 7461,FLL,ORD,1905.03,00:24:26,655
2026-02-16,G4 1421,LAX,BNE,11533.34,12:54:22,1231
2026-02-16,DL 4585,PMI,GRU,8666.82,04:28:43,1335
2026-02-16,AA 5288,CDG,HAK,9575.77,07:26:17,1106
2026-02-16,UA 0305,ATH,KIX,9296.63,01:01:39,1418
2026-02-16,SY 9261,SYD,PMI,17150.40,22:44:21,2370
2026-02-16,SY 9382,SFO,MXP,9547.06,04:31:03,1457
2026-02-16,B6 1550,ZRH,IAH,8543.38,19:20:05,1193
2026-02-16,WN 3562,MCO,PVG,12952.60,03:55:24,2707
2026-02-16,NK 8409,MCO,MSP,2110.58,08:03:30,393
2026-02-16,WN 0296,HGH,BOG,15832.24,02:12:32,1817
2026-02-16,WN 0056,MSP,PER,17115.92,02:40:02,1940
2026-02-16,WN 5506,HGH,JNB,11626.73,02:24:46,1375
2026-02-16,NK 3078,KUL,NBO,7215.44,09:51:09,893
2026-02-16,NK 7436,HND,LAX,8812.58,12:35:45,2248
2026-02-16,SY 1304,ATL,DXB,12209.05,05:21:10,1981
2026-02-16,NK 5136,SYD,CJU,7931.16,02:35:44,901
2026-02-16,F9 0146,ATL,CLT,364.31,05:29:16,261
2026-02-16,SY 0156,BOM,SZX,4259.66,03:12:26,791
2026-02-16,F9 2209,MXP,KMG,8347.38,14:06:39,894
2026-02-16,SY 3784,CLT,HKG,13429.74,19:06:47,1532
2026-02-16,F9 4508,DEL,MAN,6816.44,19:59:10,960
2026-02-16,SY 3541,YVR,CTU,9996.11,07:57:49,4200
2026-02-16,DL 7800,HND,MSP,9603.49,17:44:24,1140
2026-02-16,UA 3844,KMG,MUC,8029.32,02:19:39,1036
2026-02-16,WN 3470,DTW,TPA,1584.81,11:43:27,244
2026-02-16,B6 3782,BOG,CPH,9375.23,19:03:13,1163
2026-02-16,G4 0047,TPE,BOS,12411.10,13:22:33,1728
2026-02-16,WN 2026,HKG,DMK,1686.77,12:51:13,298
2026-02-16,AS 2166,LHR,BOM,7212.28,23:46:34,1071
2026-02-16,NK 4276,MEX,TPA,1930.14,04:00:28,371
2026-02-16,NK 8876,CGK,ORY,11565.43,18:46:23,1243
2026-02-16,F9 0264,JFK,PHX,3457.70,02:17:51,620
2026-02-16,NK 7303,ORY,KMG,8660.71,19:27:06,1100
2026-02-16,AS 4225,GRU,CMB,14023.00,19:18:47,1456
2026-02-16,NK 8632,LAX,ARN,8863.04,11:07:08,1048
2026-02-16,B6 9086,BWI,YVR,3806.01,15:32:25,598
2026-02-16,G4 3782,PER,DTW,17963.04,02:03:21,1999
2026-02-16,UA 0321,BOM,TPE,5002.43,18:04:18,1286
2026-02-16,NK 7663,MCO,DFW,1582.71,15:15:49,1515
2026-02-16,AS 6998,ATH,YYZ,8128.09,15:48:46,1369
2026-02-16,AA 9661,ATL,ATH,9153.66,19:45:38,1015
2026-02-16,DL 2584,FRA,SFO,9147.89,11:39:42,3255
2026-02-16,AA 6033,ATH,BCN,1904.50,05:38:06,369
2026-02-16,AS 7727,ORD,MEX,2718.19,16:00:54,500
2026-02-16,B6 3318,OSL,NKG,7881.29,02:30:23,1578
2026-02-16,SY 1372,ZRH,MIA,7844.56,03:14:30,1414
2026-02-16,B6 6702,JFK,LAX,3974.26,14:11:09,565
2026-02-16,WN 3583,AUH,MNL,6984.18,01:03:52,1460
2026-02-16,F9 3661,MEL,SEA,13174.20,01:31:19,1560
2026-02-16,WN 3345,FRA,CMB,8067.10,13:30:13,1117
2026-02-16,NK 7779,PHX,DEL,13055.22,00:59:46,1843
2026-02-16,WN 3101,CKG,CDG,8493.03,19:55:33,1737
2026-02-16,AS 3240,BCN,YYZ,6417.26,04:17:09,759
2026-02-16,NK 7537,CLT,ARN,7147.24,09:27:06,949
2026-02-16,NK 7534,HGH,TAO,682.54,00:30:22,134
2026-02-16,AS 5300,WUH,HEL,7032.01,21:41:41,796
2026-02-16,SY 1347,DXB,JNB,6413.20,18:56:24,702
2026-02-16,F9 4525,ATL,SZX,13465.71,03:12:01,1520
2026-02-16,NK 6442,BNE,CGK,5438.59,11:12:07,670
2026-02-16,UA 4717,IAD,KUL,15377.62,17:58:47,1732
2026-02-16,AA 7156,MIA,LGW,7133.50,04:58:33,854
2026-02-16,G4 3657,XIY,SEA,9585.35,06:56:23,1068
2026-02-16,DL 6616,NKG,BOM,4790.63,07:36:22,653
2026-02-16,DL 3223,MAN,DOH,5409.38,19:55:19,747
2026-02-16,UA 3627,SFO,CMB,14523.64,21:26:57,1557
2026-02-16,DL 3466,ATL,YYZ,1190.87,18:31:53,661
2026-02-16,B6 6914,ORD,FLL,1905.03,19:15:58,434
2026-02-16,WN 3012,FRA,CJU,8904.12,21:43:01,1095
2026-02-16,WN 3253,CAN,PER,6159.25,01:43:18,777
2026-02-16,WN 5673,TPA,PVG,12953.18,22:00:55,1411
2026-02-16,WN 4341,IAD,IST,8387.25,16:11:25,1191
2026-02-16,F9 9095,AYT,MAD,2990.15,14:39:21,594
2026-02-16,F9 1370,HAK,DEN,12433.77,00:44:55,3565
2026-02-16,WN 4345,JFK,KMG,12708.09,13:40:02,1509
2026-02-16,AA 0632,OSL,ORY,1392.14,09:57:27,331
2026-02-16,SY 6800,CJU,YYZ,11032.50,15:36:45,1189
2026-02-16,WN 6888,YYZ,CLT,947.87,08:20:45,246
2026-02-16,AS 0079,SFO,SVO,9433.61,01:03:27,1448
2026-02-16,AA 7028,CPH,SAW,2038.07,21:31:04,292
2026-02-16,G4 3400,SFO,MXP,9547.06,22:57:28,2702
2026-02-16,UA 1317,DTW,DOH,11202.27,20:20:42,1525
2026-02-16,DL 6603,CLT,AGP,6686.41,20:58:50,1131
2026-02-16,WN 2270,SZX,ICN,2043.43,22:35:04,269
2026-02-16,WN 4693,ICN,LGW,8875.95,10:22:19,1064
2026-02-16,AS 3223,BCN,DEN,8353.52,03:04:27,1453
2026-02-16,NK 5697,DCA,BCN,6490.29,16:26:42,780
2026-02-16,SY 2679,FCO,HND,9893.16,17:25:24,1741
2026-02-16,SY 5528,MAN,JFK,5361.88,16:31:23,852
2026-02-16,NK 5691,BKK,PER,5326.65,07:34:23,752
2026-02-16,NK 1090,CLT,CMB,14890.35,14:42:17,1550
2026-02-16,NK 4362,HAK,SVO,7133.37,21:52:48,913
2026-02-16,G4 7714,AYT,HNL,13477.23,20:35:44,1915
2026-02-16,F9 7813,BOS,CTU,11920.11,04:18:27,1933
2026-02-16,F9 3690,TPA,SYD,14908.16,14:25:06,2610
2026-02-16,F9 0181,XIY,SFO,10419.44,16:40:11,1413
2026-02-16,AA 5305,HND,TAO,1771.17,16:42:15,319
2026-02-16,NK 9804,BLR,YVR,12780.23,10:55:22,1443
2026-02-16,NK 6898,CDG,BOG,8644.50,23:44:24,931
2026-02-16,AS 3696,FRA,GRU,9798.08,08:20:01,1177
2026-02-16,WN 2986,HEL,PMI,2774.36,20:57:06,519
2026-02-16,AS 5753,ORY,ATH,2106.12,15:38:35,309
2026-02-16,DL 3196,LGW,DMK,9540.16,19:49:21,1475
2026-02-16,F9 2137,BKK,DTW,13784.84,14:35:16,1466
2026-02-16,DL 4289,TPA,DEN,2422.29,12:50:14,425
2026-02-16,G4 7946,IAH,SAN,2093.39,18:24:05,521
2026-02-16,G4 3587,NKG,LHR,9034.27,09:56:28,1073
2026-02-16,UA 5497,DFW,AYT,10554.78,08:40:33,1596
2026-02-16,SY 2380,BKK,AYT,7326.70,06:50:01,1038
2026-02-16,SY 6850,SIN,SYD,6293.43,18:45:24,730
2026-02-16,F9 6610,HND,MNL,2995.63,21:17:12,393
2026-02-16,F9 7700,DMK,SZX,1696.88,18:47:23,604
2026-02-16,NK 4226,ARN,WUH,7426.61,08:57:06,952
2026-02-16,NK 8944,BWI,HKG,13090.25,04:44:27,1539
2026-02-16,SY 7821,TPE,LIS,11237.80,14:58:26,1203
2026-02-16,AA 2029,NRT,VIE,9153.71,16:50:21,1663
2026-02-16,SY 3206,AMS,BCN,1241.40,11:51,193
2026-02-16,G4 6721,PEK,SFO,9492.61,10:09:25,1159
2026-02-16,WN 0106,PEK,DEL,3811.30,01:29:47,1136
2026-02-16,F9 3117,XIY,MEX,13339.93,22:10:44,1401
2026-02-16,NK 4461,MUC,SZX,8985.39,05:49:55,1067
2026-02-16,AA 2187,SAN,WUH,11122.65,23:47:04,1192
2026-02-16,F9 6989,HNL,BWI,7800.96,19:37:51,845
2026-02-16,F9 5659,DUB,TPE,9932.59,04:47:25,1303
2026-02-16,B6 2911,MNL,MUC,10165.81,19:11:56,1738
2026-02-16,DL 9529,PMI,PVG,9952.10,02:54:38,1121
2026-02-16,WN 8191,IST,LAX,11002.31,04:52:59,1207
2026-02-16,DL 0945,AGP,TPE,11102.88,03:52:12,1687
2026-02-16,F9 4320,SYD,MAN,17012.33,02:15:19,2423
2026-02-16,AS 1372,CGK,DEL,4989.55,00:39:03,952
2026-02-16,NK 3121,LAS,HGH,10633.46,12:25:17,1463
2026-02-16,WN 1436,SVO,JFK,7480.74,10:29:39,846
2026-02-16,AS 0044,LHR,JED,4747.80,18:21:09,592
2026-02-16,AA 6416,TPE,SFO,10390.77,14:56:27,1366
2026-02-16,AA 6893,CKG,NKG,1188.79,19:13:50,286
2026-02-16,DL 9875,SIN,TPA,16680.52,15:02:51,2228
2026-02-16,G4 5983,ATH,BKK,7929.56,17:55:17,1148
2026-02-16,G4 3442,OSL,BWI,6196.45,13:58:31,713
2026-02-16,G4 1386,CPH,SYD,16042.91,23:47:56,2076
